WellId,Well_ColId,Well_RowId,S,T,Z,C,area,centroid-0,centroid-1,max_intensity,mean_intensity,min_intensity,bbox-0,bbox-1,bbox-2,bbox-3
A1,1,1,0,0,0,0,92,452.0978260869565,101.47826086956522,7914.0,5940.554347826087,3645.0,448,94,456,110
A1,1,1,0,0,0,0,70,453.24285714285713,652.6571428571428,9226.0,7639.457142857143,5796.0,448,648,459,657
A1,1,1,0,0,0,0,138,456.3188405797101,141.80434782608697,5221.0,4258.95652173913,3077.0,451,134,463,152
A1,1,1,0,0,0,0,129,457.3410852713178,701.4651162790698,5924.0,4516.131782945737,1908.0,451,695,465,709
A1,1,1,0,0,0,0,87,460.5402298850575,641.4367816091954,7518.0,5868.540229885058,4190.0,454,637,468,646
A1,1,1,0,0,0,0,240,463.10833333333335,771.5083333333333,6099.0,4529.308333333333,3238.0,455,762,472,783
A1,1,1,0,0,0,0,50,459.44,384.74,11080.0,9692.26,7815.0,456,380,463,390
A1,1,1,0,0,0,0,70,463.0857142857143,17.485714285714284,9609.0,7639.814285714286,4831.0,458,13,469,23
A1,1,1,0,0,0,0,211,472.2701421800948,560.654028436019,5117.0,3678.6635071090045,2492.0,465,551,481,571
A1,1,1,0,0,0,0,162,477.55555555555554,261.8641975308642,5687.0,3618.203703703704,2130.0,467,256,488,269
A1,1,1,0,0,0,0,181,480.7790055248619,824.3977900552486,10480.0,6976.546961325967,3470.0,472,818,491,831
A1,1,1,0,0,0,0,151,478.18543046357615,474.6622516556291,6054.0,4716.761589403974,3570.0,473,464,484,486
A1,1,1,0,0,0,0,194,481.5927835051546,606.6649484536083,5427.0,4036.1649484536083,2437.0,473,598,491,616
A1,1,1,0,0,0,0,104,480.2019230769231,224.60576923076923,7210.0,5693.442307692308,4562.0,474,219,486,232
A1,1,1,0,0,0,0,221,487.1674208144796,409.9095022624434,11277.0,8518.447963800905,6002.0,480,397,495,421
A1,1,1,0,0,0,0,148,486.2905405405405,845.3783783783783,13164.0,9269.385135135135,6066.0,479,839,495,852
A1,1,1,0,0,0,0,176,488.6875,541.5852272727273,4753.0,3589.4147727272725,2296.0,481,534,497,550
A1,1,1,0,0,0,0,141,486.31205673758865,680.6879432624113,6897.0,4631.815602836879,3172.0,482,671,491,691
A1,1,1,0,0,0,0,181,489.8563535911602,881.1160220994475,8518.0,7108.889502762431,5788.0,482,874,498,889
A1,1,1,0,0,0,0,79,490.5822784810127,935.4556962025316,9710.0,7709.7594936708865,5817.0,483,933,499,939
A1,1,1,0,0,0,0,85,488.61176470588236,957.6470588235294,7821.0,6699.635294117647,4860.0,484,951,493,965
A1,1,1,0,0,0,0,182,494.3626373626374,900.1978021978022,8653.0,6521.236263736264,4419.0,485,893,504,908
A1,1,1,0,0,0,0,89,489.8314606741573,205.1123595505618,7638.0,6239.4157303370785,4306.0,486,199,495,212
A1,1,1,0,0,0,0,171,498.12865497076024,54.111111111111114,7884.0,6508.3859649122805,5477.0,490,47,507,63
A1,1,1,0,0,0,0,232,499.25431034482756,159.91810344827587,13042.0,8156.939655172414,4254.0,491,148,506,172
A1,1,1,0,0,0,0,130,499.18461538461537,350.23846153846154,8604.0,5627.846153846154,2207.0,494,340,505,361
A1,1,1,0,0,0,0,221,506.28506787330315,764.8506787330317,8052.0,5526.628959276018,2581.0,500,754,513,777
A1,1,1,0,0,0,0,152,507.2105263157895,442.55263157894734,5958.0,4665.809210526316,3153.0,502,434,513,453
A1,1,1,0,0,0,0,149,509.8724832214765,948.5369127516778,5060.0,4190.140939597315,2920.0,504,940,516,959
A1,1,1,0,0,0,0,196,515.6938775510204,550.280612244898,3916.0,3133.4285714285716,2179.0,508,542,525,560
A1,1,1,0,0,0,0,145,517.9310344827586,24.675862068965518,9788.0,8106.310344827586,6268.0,510,19,527,31
A1,1,1,0,0,0,0,107,524.9532710280374,479.2616822429907,7547.0,5564.626168224299,3869.0,519,474,531,486
A1,1,1,0,0,0,0,125,533.088,224.208,5498.0,4571.736,3627.0,529,215,538,234
A1,1,1,0,0,0,0,109,539.1192660550458,337.1192660550459,7024.0,5614.082568807339,4052.0,533,332,547,343
A1,1,1,0,0,0,0,58,536.3965517241379,103.60344827586206,7879.0,5593.241379310345,3821.0,534,97,540,111
A1,1,1,0,0,0,0,90,541.1222222222223,267.02222222222224,8381.0,6601.666666666667,4988.0,536,260,548,276
A1,1,1,0,0,0,0,79,542.4810126582279,117.44303797468355,5156.0,4224.784810126583,3135.0,537,113,548,124
A1,1,1,0,0,0,0,164,542.4878048780488,961.1951219512196,5217.0,3663.2256097560976,2284.0,537,951,549,972
A1,1,1,0,0,0,0,76,555.1447368421053,86.9342105263158,6808.0,5486.934210526316,4041.0,549,83,563,92
A1,1,1,0,0,0,0,138,554.1884057971015,460.92753623188406,6692.0,5089.521739130435,3590.0,549,453,561,470
A1,1,1,0,0,0,0,204,560.2892156862745,772.0196078431372,7813.0,6392.725490196079,4219.0,554,763,568,782
A1,1,1,0,0,0,0,97,557.5979381443299,202.2164948453608,7958.0,5181.350515463918,3584.0,554,194,564,213
A1,1,1,0,0,0,0,205,561.3414634146342,812.8585365853659,7632.0,6402.273170731707,5020.0,555,803,569,824
A1,1,1,0,0,0,0,296,567.1283783783783,623.706081081081,6395.0,4482.594594594595,3017.0,560,611,575,636
A1,1,1,0,0,0,0,91,568.4725274725274,495.6923076923077,7500.0,6197.3626373626375,4015.0,563,490,574,502
A1,1,1,0,0,0,0,48,568.2916666666666,341.1666666666667,11170.0,9182.895833333334,7659.0,564,338,573,346
A1,1,1,0,0,0,0,59,572.728813559322,301.7457627118644,11571.0,8770.42372881356,5865.0,567,297,580,307
A1,1,1,0,0,0,0,168,576.375,133.13690476190476,4719.0,4009.839285714286,3008.0,570,125,584,142
A1,1,1,0,0,0,0,105,575.2095238095238,545.4571428571429,7145.0,5507.6,3138.0,570,540,582,552
A1,1,1,0,0,0,0,164,578.469512195122,929.4939024390244,4893.0,3866.731707317073,2651.0,572,923,587,938
A1,1,1,0,0,0,0,71,576.169014084507,71.85915492957747,11260.0,8296.338028169013,5680.0,572,67,581,78
A1,1,1,0,0,0,0,41,574.560975609756,362.9756097560976,10039.0,8748.170731707318,7243.0,572,359,578,368
A1,1,1,0,0,0,0,46,576.3695652173913,448.54347826086956,11794.0,9402.608695652174,5743.0,573,445,581,453
A1,1,1,0,0,0,0,93,578.8172043010753,514.1397849462365,9085.0,6459.204301075269,4687.0,574,509,585,521
A1,1,1,0,0,0,0,78,582.8333333333334,465.84615384615387,8008.0,6717.910256410257,4998.0,577,462,590,471
A1,1,1,0,0,0,0,215,586.4279069767442,631.4093023255814,9690.0,5889.460465116279,3643.0,577,624,596,639
A1,1,1,0,0,0,0,121,582.7933884297521,745.3553719008264,6489.0,5089.338842975207,3644.0,577,739,589,753
A1,1,1,0,0,0,0,120,593.425,897.7333333333333,6414.0,5158.033333333334,3190.0,585,893,604,904
A1,1,1,0,0,0,0,66,593.4848484848485,343.90909090909093,9938.0,8278.242424242424,6007.0,589,339,599,350
A1,1,1,0,0,0,0,93,599.505376344086,815.5698924731183,7090.0,5541.05376344086,3138.0,593,810,606,823
A1,1,1,0,0,0,0,89,601.7191011235955,108.4494382022472,7592.0,6078.955056179775,3888.0,598,101,607,118
A1,1,1,0,0,0,0,92,606.1739130434783,309.04347826086956,8969.0,6624.347826086957,4488.0,598,306,615,314
A1,1,1,0,0,0,0,125,610.504,176.536,7561.0,5476.8,3819.0,603,171,619,182
A1,1,1,0,0,0,0,196,612.5357142857143,410.6173469387755,8646.0,6423.081632653061,4366.0,603,402,622,419
A1,1,1,0,0,0,0,92,607.054347826087,778.5652173913044,7752.0,6227.608695652174,4442.0,603,771,611,787
A1,1,1,0,0,0,0,133,611.0526315789474,230.45112781954887,13663.0,9742.842105263158,4396.0,604,222,622,239
A1,1,1,0,0,0,0,196,614.0051020408164,573.8112244897959,6226.0,4600.224489795918,2901.0,605,567,624,582
A1,1,1,0,0,0,0,107,611.7943925233645,465.32710280373834,6898.0,5472.77570093458,3822.0,607,459,618,472
A1,1,1,0,0,0,0,226,616.3141592920354,76.96902654867256,5987.0,4855.730088495575,3603.0,607,70,628,85
A1,1,1,0,0,0,0,65,612.876923076923,346.5230769230769,9725.0,7850.369230769231,5582.0,608,342,618,352
A1,1,1,0,0,0,0,141,616.9219858156029,921.8794326241135,5870.0,4695.09219858156,2682.0,610,916,625,929
A1,1,1,0,0,0,0,113,617.3362831858407,657.6106194690266,15513.0,11141.955752212389,6540.0,612,651,624,665
A1,1,1,0,0,0,0,96,618.5104166666666,485.9791666666667,7321.0,5873.6875,4401.0,615,478,623,494
A1,1,1,0,0,0,0,96,617.8020833333334,857.4583333333334,7089.0,5896.083333333333,4124.0,614,850,623,866
A1,1,1,0,0,0,0,77,629.987012987013,105.93506493506493,9826.0,8486.961038961039,6993.0,628,96,634,115
A1,1,1,0,0,0,0,211,635.1943127962086,495.60663507109007,6680.0,4462.748815165877,2811.0,628,487,643,506
A1,1,1,0,0,0,0,179,635.9385474860335,780.463687150838,8657.0,7026.2402234636875,5312.0,628,774,644,789
A1,1,1,0,0,0,0,90,638.7888888888889,115.53333333333333,6178.0,5306.944444444444,4406.0,634,109,643,123
A1,1,1,0,0,0,0,86,638.6162790697674,283.04651162790697,7959.0,6587.639534883721,5055.0,633,278,645,289
A1,1,1,0,0,0,0,107,640.8785046728972,149.77570093457945,6777.0,5573.0,4569.0,637,142,646,158
A1,1,1,0,0,0,0,188,648.2074468085107,600.0585106382979,6438.0,4030.409574468085,1886.0,637,594,659,608
A1,1,1,0,0,0,0,100,646.18,770.2,7384.0,6316.42,4459.0,641,764,652,777
A1,1,1,0,0,0,0,198,651.0353535353536,943.3737373737374,7567.0,5287.222222222223,3520.0,643,935,659,953
A1,1,1,0,0,0,0,128,651.515625,243.03125,6014.0,4993.25,3897.0,646,236,658,251
A1,1,1,0,0,0,0,215,657.8651162790698,223.33023255813953,9165.0,6099.158139534884,4162.0,650,214,668,232
A1,1,1,0,0,0,0,91,655.021978021978,713.1208791208791,8615.0,6295.7692307692305,4003.0,652,705,659,722
A1,1,1,0,0,0,0,115,673.4173913043478,35.63478260869565,7069.0,5666.026086956522,3765.0,668,29,679,44
A1,1,1,0,0,0,0,119,673.3613445378152,768.1764705882352,10953.0,8424.453781512606,6282.0,668,761,679,776
A1,1,1,0,0,0,0,113,684.9557522123894,200.91150442477877,8743.0,6761.0,4693.0,677,196,694,207
A1,1,1,0,0,0,0,123,690.1138211382114,265.739837398374,7301.0,5696.349593495935,3683.0,680,262,700,270
A1,1,1,0,0,0,0,101,689.8415841584158,331.25742574257424,7508.0,6321.940594059406,5099.0,683,327,698,336
A1,1,1,0,0,0,0,137,686.6788321167883,873.5766423357665,6094.0,4880.824817518248,3034.0,682,865,693,883
A1,1,1,0,0,0,0,90,687.4444444444445,184.82222222222222,9825.0,7307.155555555555,3986.0,683,178,693,193
A1,1,1,0,0,0,0,103,691.2621359223301,304.97087378640776,8121.0,5801.485436893204,4052.0,685,300,699,311
A1,1,1,0,0,0,0,104,694.3653846153846,668.875,9081.0,5483.490384615385,3120.0,685,665,703,673
A1,1,1,0,0,0,0,177,695.2485875706215,639.7457627118644,5126.0,3817.4576271186443,1727.0,687,632,704,649
A1,1,1,0,0,0,0,133,700.015037593985,728.3609022556391,10278.0,8050.466165413533,5647.0,695,720,706,737
A1,1,1,1,0,0,0,186,13.268817204301076,624.4139784946236,6610.0,4817.231182795699,3556.0,5,617,24,633
A1,1,1,1,0,0,0,271,20.645756457564577,731.8708487084871,5609.0,4069.3357933579337,2868.0,11,724,32,742
A1,1,1,1,0,0,0,82,34.31707317073171,111.6829268292683,6865.0,5980.085365853659,4852.0,25,107,44,117
A1,1,1,1,0,0,0,301,36.24916943521595,673.5083056478405,4533.0,3599.405315614618,2537.0,26,665,47,683
A1,1,1,1,0,0,0,212,35.325471698113205,749.8254716981132,4452.0,2689.8396226415093,1778.0,27,743,46,759
A1,1,1,1,0,0,0,93,34.924731182795696,17.473118279569892,6539.0,4417.301075268817,2922.0,31,8,39,26
A1,1,1,1,0,0,0,51,38.94117647058823,393.7843137254902,10298.0,7767.0,4666.0,34,390,45,398
A1,1,1,1,0,0,0,165,47.4969696969697,525.6909090909091,4757.0,3226.5333333333333,2146.0,41,517,55,537
A1,1,1,1,0,0,0,29,45.724137931034484,58.0,13614.0,9701.241379310344,4658.0,43,54,49,62
A1,1,1,1,0,0,0,176,62.88068181818182,602.7840909090909,7216.0,5671.857954545455,4186.0,56,595,71,612
A1,1,1,1,0,0,0,128,67.15625,645.34375,6759.0,4729.453125,3246.0,59,641,76,651
A1,1,1,1,0,0,0,70,64.08571428571429,90.1,8686.0,6056.771428571428,3950.0,60,83,69,97
A1,1,1,1,0,0,0,286,76.27622377622377,555.3391608391609,7779.0,4389.538461538462,2262.0,65,546,90,565
A1,1,1,1,0,0,0,230,83.90869565217392,539.4652173913043,6748.0,2976.8,2074.0,76,531,93,550
A1,1,1,1,0,0,0,79,88.0632911392405,388.9873417721519,6453.0,4564.430379746836,2896.0,79,381,98,395
A1,1,1,1,0,0,0,342,87.1608187134503,767.438596491228,5142.0,3385.8040935672516,2028.0,79,754,97,780
A1,1,1,1,0,0,0,173,93.73988439306359,127.95953757225433,4274.0,3361.676300578035,2498.0,87,119,100,138
A1,1,1,1,0,0,0,153,93.62091503267973,425.45098039215685,4446.0,3009.9346405228757,1794.0,88,417,101,434
A1,1,1,1,0,0,0,163,96.1840490797546,637.8098159509202,4991.0,4062.288343558282,3005.0,89,631,105,645
A1,1,1,1,0,0,0,101,103.48514851485149,943.7227722772277,7358.0,5696.980198019802,4075.0,97,937,111,952
A1,1,1,1,0,0,0,239,114.67364016736401,466.8702928870293,5504.0,4217.870292887029,3324.0,102,460,127,474
A1,1,1,1,0,0,0,211,113.90521327014218,506.3981042654028,5833.0,4402.1469194312795,3054.0,105,499,126,514
A1,1,1,1,0,0,0,173,120.67630057803468,157.04624277456648,4202.0,2793.6531791907514,1911.0,116,146,126,169
A1,1,1,1,0,0,0,227,124.27312775330397,584.5066079295154,4991.0,4017.3788546255505,2848.0,117,575,133,594
A1,1,1,1,0,0,0,96,128.71875,709.4375,7358.0,5039.145833333333,2746.0,121,702,138,716
A1,1,1,1,0,0,0,227,135.00440528634363,818.5154185022027,6980.0,4581.092511013216,2053.0,126,809,145,830
A1,1,1,1,0,0,0,218,146.76605504587155,414.57798165137615,4128.0,2367.3119266055046,1703.0,139,404,154,427
A1,1,1,1,0,0,0,141,145.12056737588654,643.4255319148937,4992.0,3898.6028368794327,2757.0,140,636,151,653
A1,1,1,1,0,0,0,126,152.94444444444446,689.1269841269841,6476.0,4704.285714285715,2934.0,147,682,160,698
A1,1,1,1,0,0,0,211,159.96208530805688,901.6635071090047,7495.0,4982.45971563981,3277.0,150,896,170,909
A1,1,1,1,0,0,0,107,159.81308411214954,76.1588785046729,6370.0,4821.289719626168,3091.0,151,71,171,82
A1,1,1,1,0,0,0,75,160.81333333333333,569.04,9106.0,5483.76,3244.0,156,564,167,574
A1,1,1,1,0,0,0,169,166.14201183431953,89.56213017751479,4483.0,3613.171597633136,1880.0,157,84,179,96
A1,1,1,1,0,0,0,86,160.67441860465115,210.03488372093022,5143.0,4450.279069767442,3538.0,157,197,166,223
A1,1,1,1,0,0,0,191,171.72251308900525,373.3612565445026,4346.0,3094.0418848167537,2185.0,164,365,181,383
A1,1,1,1,0,0,0,169,175.10650887573965,682.3136094674556,5295.0,4455.112426035503,3636.0,166,676,184,690
A1,1,1,1,0,0,0,204,180.57843137254903,907.8676470588235,7186.0,5220.612745098039,3495.0,170,901,190,916
A1,1,1,1,0,0,0,158,177.78481012658227,823.0886075949367,4491.0,3574.025316455696,2008.0,172,814,185,833
A1,1,1,1,0,0,0,97,180.08247422680412,575.7216494845361,6934.0,4624.762886597938,3330.0,175,570,186,583
A1,1,1,1,0,0,0,104,183.78846153846155,152.21153846153845,10463.0,7331.221153846154,4337.0,176,143,193,163
A1,1,1,1,0,0,0,143,189.66433566433565,741.027972027972,5742.0,3865.9300699300697,2868.0,182,735,197,748
A1,1,1,1,0,0,0,127,213.07874015748033,490.0866141732283,5308.0,4097.763779527559,3056.0,205,483,221,499
A1,1,1,1,0,0,0,114,210.50877192982455,582.7368421052631,6958.0,4597.903508771929,2954.0,205,577,218,591
A1,1,1,1,0,0,0,88,217.9318181818182,374.625,5351.0,4210.011363636364,2776.0,213,369,224,383
A1,1,1,1,0,0,0,110,223.22727272727272,835.4636363636364,6511.0,5203.181818181818,3392.0,216,829,231,843
A1,1,1,1,0,0,0,67,222.38805970149255,682.9253731343283,8769.0,7146.626865671642,4915.0,217,679,228,688
A1,1,1,1,0,0,0,98,233.44897959183675,151.57142857142858,14249.0,7400.265306122449,3734.0,227,146,242,159
A1,1,1,1,0,0,0,163,237.26993865030676,351.1963190184049,7731.0,5905.760736196319,4239.0,228,345,248,358
A1,1,1,1,0,0,0,65,237.03076923076924,112.64615384615385,8769.0,6053.246153846154,3998.0,230,109,244,117
A1,1,1,1,0,0,0,106,242.02830188679246,191.88679245283018,7527.0,6170.415094339623,4002.0,237,186,248,199
A1,1,1,1,0,0,0,131,241.87022900763358,437.412213740458,7999.0,5599.374045801526,2908.0,238,428,247,448
A1,1,1,1,0,0,0,78,245.96153846153845,641.8589743589744,9725.0,5978.4358974358975,4005.0,240,637,252,647
A1,1,1,1,0,0,0,97,243.94845360824743,779.2164948453608,6388.0,5279.484536082474,3411.0,239,771,249,789
A1,1,1,1,0,0,0,267,252.69288389513108,32.554307116104866,5741.0,4743.438202247191,3952.0,244,22,262,43
A1,1,1,1,0,0,0,35,249.02857142857144,607.9714285714285,13809.0,10152.657142857142,6752.0,247,604,253,613
A1,1,1,1,0,0,0,131,259.40458015267177,957.3740458015267,7932.0,5706.099236641221,3196.0,252,950,266,968
A1,1,1,1,0,0,0,147,263.29931972789115,100.9047619047619,4843.0,3887.081632653061,2722.0,257,94,270,109
A1,1,1,1,0,0,0,152,267.4605263157895,754.5328947368421,4779.0,3694.5065789473683,2916.0,258,749,277,762
A1,1,1,1,0,0,0,119,282.0840336134454,534.2100840336135,6875.0,4531.680672268908,1628.0,272,528,292,541
A1,1,1,1,0,0,0,122,281.0,499.5163934426229,5642.0,3875.44262295082,1674.0,275,494,290,506
A1,1,1,1,0,0,0,127,290.4724409448819,766.1732283464567,6035.0,4175.511811023622,2902.0,284,759,298,774
A1,1,1,1,0,0,0,191,292.1937172774869,648.1465968586388,4320.0,3521.581151832461,2825.0,285,640,301,658
A1,1,1,1,0,0,0,191,300.24083769633506,390.0994764397906,6755.0,5375.539267015707,4285.0,290,383,310,397
A1,1,1,1,0,0,0,113,300.46902654867256,274.46017699115043,13038.0,7159.274336283186,3340.0,294,268,309,282
A1,1,1,1,0,0,0,121,305.8099173553719,718.6115702479339,10322.0,7447.6859504132235,4244.0,297,713,317,724
A1,1,1,1,0,0,0,103,306.9805825242718,897.8058252427185,7996.0,6288.388349514563,4227.0,299,891,316,905
A1,1,1,1,0,0,0,71,315.32394366197184,263.6478873239437,7424.0,6385.577464788732,5640.0,309,261,322,268
A1,1,1,1,0,0,0,74,319.6081081081081,659.4054054054054,7231.0,5243.391891891892,2781.0,314,653,325,668
A1,1,1,1,0,0,0,124,324.9596774193548,959.7258064516129,5248.0,4194.217741935484,3085.0,316,956,334,965
A1,1,1,1,0,0,0,99,322.72727272727275,281.3838383838384,5443.0,4397.181818181818,3309.0,317,276,329,288
A1,1,1,1,0,0,0,334,329.91317365269464,366.6556886227545,5100.0,3476.374251497006,2446.0,319,355,342,380
A1,1,1,1,0,0,0,63,332.23809523809524,507.87301587301585,8634.0,6702.555555555556,4470.0,327,501,338,514
A1,1,1,1,0,0,0,76,351.9868421052632,268.2236842105263,6871.0,5283.828947368421,3575.0,341,266,362,272
A1,1,1,1,0,0,0,193,353.42487046632124,66.52331606217616,5431.0,4079.414507772021,2597.0,345,57,363,76
A1,1,1,1,0,0,0,141,349.7659574468085,888.3829787234042,11267.0,5852.900709219858,3739.0,345,880,355,897
A1,1,1,1,0,0,0,17,348.2352941176471,388.52941176470586,9019.0,7923.588235294118,6861.0,347,386,351,392
A1,1,1,1,0,0,0,92,363.05434782608694,468.8695652173913,6426.0,4992.315217391304,2810.0,356,463,373,476
A1,1,1,1,0,0,0,96,362.3958333333333,888.0833333333334,12096.0,8943.895833333334,5610.0,357,884,371,893
A1,1,1,1,0,0,0,97,373.49484536082474,625.5360824742268,4978.0,4127.742268041237,3315.0,366,618,381,633
A1,1,1,1,0,0,0,24,373.4166666666667,363.9166666666667,8915.0,7475.666666666667,6158.0,369,361,379,368
A1,1,1,1,0,0,0,125,373.768,517.712,5448.0,4202.352,2655.0,368,512,381,525
A1,1,1,1,0,0,0,147,378.84353741496597,791.7687074829932,6289.0,4528.156462585034,2701.0,372,784,387,799
A1,1,1,1,0,0,0,160,381.40625,581.86875,4795.0,3737.86875,2740.0,373,576,391,589
A1,1,1,1,0,0,0,230,383.1347826086957,901.4,5496.0,4105.24347826087,3162.0,376,891,391,912
A1,1,1,1,0,0,0,65,381.2769230769231,949.1384615384616,7369.0,6400.861538461539,5365.0,377,939,385,959
A1,1,1,1,0,0,0,168,391.42261904761904,660.1785714285714,4874.0,3736.160714285714,1996.0,386,651,398,673
A1,1,1,1,0,0,0,81,395.04938271604937,56.69135802469136,7810.0,4936.123456790124,3106.0,391,46,399,67
A1,1,1,1,0,0,0,143,407.3076923076923,581.8671328671329,5132.0,4091.034965034965,3140.0,399,578,417,587
A1,1,1,1,0,0,0,119,412.7310924369748,518.0336134453781,5202.0,3999.075630252101,2514.0,405,513,421,524
A1,1,1,1,0,0,0,97,411.1958762886598,625.5567010309278,6818.0,4638.742268041237,2009.0,404,621,421,630
A1,1,1,1,0,0,0,125,417.392,495.76,4972.0,3511.4,2083.0,411,490,425,503
A1,1,1,1,0,0,0,148,420.2162162162162,843.9054054054054,6883.0,5889.310810810811,5015.0,414,837,427,852
A1,1,1,1,0,0,0,95,422.9789473684211,924.5052631578948,6734.0,5258.378947368421,3164.0,420,915,427,935
A1,1,1,1,0,0,0,149,427.30872483221475,444.248322147651,6752.0,3685.0536912751677,2160.0,421,435,433,456
A1,1,1,1,0,0,0,105,452.45714285714286,856.0,5396.0,4568.828571428571,3319.0,444,850,463,863
A1,1,1,1,0,0,0,216,458.5138888888889,392.5324074074074,3420.0,2699.6018518518517,2114.0,450,384,468,401
A1,1,1,1,0,0,0,147,455.21768707482994,935.9319727891157,3607.0,3108.5714285714284,2511.0,450,926,461,947
A1,1,1,1,0,0,0,78,473.55128205128204,503.38461538461536,6738.0,5337.333333333333,3454.0,465,496,482,511
A1,1,1,1,0,0,0,102,476.9313725490196,754.5882352941177,10080.0,7210.921568627451,4725.0,468,750,488,761
A1,1,1,1,0,0,0,146,478.17808219178085,400.33561643835617,5147.0,3531.6849315068494,2432.0,470,394,487,408
A1,1,1,1,0,0,0,158,481.53164556962025,559.7088607594936,4121.0,2827.7088607594937,1835.0,476,549,488,572
A1,1,1,1,0,0,0,87,492.04597701149424,21.39080459770115,6038.0,4829.35632183908,2852.0,489,12,496,29
A1,1,1,1,0,0,0,178,504.561797752809,884.5449438202247,6348.0,3803.123595505618,1792.0,496,875,513,893
A1,1,1,1,0,0,0,98,514.1020408163265,130.91836734693877,6808.0,4491.459183673469,2593.0,506,125,523,138
A1,1,1,1,0,0,0,182,519.8131868131868,385.75274725274727,5159.0,4245.005494505494,3227.0,513,375,528,397
A1,1,1,1,0,0,0,62,532.258064516129,168.3548387096774,8539.0,7400.0161290322585,5827.0,529,163,536,174
A1,1,1,1,0,0,0,68,539.4705882352941,178.94117647058823,7826.0,6485.985294117647,5443.0,534,176,546,183
A1,1,1,1,0,0,0,83,545.5180722891566,54.89156626506024,7157.0,4926.240963855422,2775.0,537,51,554,60
A1,1,1,1,0,0,0,131,547.7480916030535,89.29770992366412,6428.0,5152.893129770992,2853.0,539,80,562,99
A1,1,1,1,0,0,0,173,552.4971098265896,752.1734104046243,6919.0,5445.630057803468,4152.0,543,743,563,762
A1,1,1,1,0,0,0,114,553.8421052631579,187.62280701754386,4493.0,3906.1140350877195,3041.0,546,182,561,193
A1,1,1,1,0,0,0,214,558.588785046729,917.607476635514,4160.0,3226.5981308411215,2219.0,552,908,567,928
A1,1,1,1,0,0,0,253,579.0711462450593,217.55731225296444,5935.0,4043.794466403162,2713.0,572,206,587,230
A1,1,1,1,0,0,0,79,583.5696202531645,99.27848101265823,9246.0,5247.607594936709,3018.0,577,94,591,106
A1,1,1,1,0,0,0,112,594.2232142857143,651.1339285714286,4500.0,3084.5178571428573,1877.0,586,645,608,656
A1,1,1,1,0,0,0,150,599.14,429.2,8278.0,5592.453333333333,3145.0,591,413,607,442
A1,1,1,1,0,0,0,136,604.0588235294117,935.1764705882352,4933.0,3150.6323529411766,2083.0,595,929,616,940
A1,1,1,1,0,0,0,74,615.3918918918919,709.2702702702703,13116.0,8954.297297297297,6107.0,607,706,622,716
A1,1,1,1,0,0,0,199,617.608040201005,437.2462311557789,3122.0,2495.9195979899496,2027.0,610,429,626,446
A1,1,1,1,0,0,0,152,631.1842105263158,204.02631578947367,4847.0,2969.4802631578946,1973.0,625,195,638,213
A1,1,1,1,0,0,0,161,634.8819875776397,917.2981366459627,5435.0,3482.9751552795033,1740.0,625,908,644,925
A1,1,1,1,0,0,0,98,634.3469387755102,382.6734693877551,5663.0,4312.489795918367,3111.0,630,375,639,391
A1,1,1,1,0,0,0,70,639.3857142857142,833.0571428571428,4831.0,3774.4,2715.0,637,824,643,841
A1,1,1,1,0,0,0,79,660.1518987341772,574.9620253164557,7572.0,5395.886075949367,3230.0,656,565,664,584
A1,1,1,1,0,0,0,74,663.6756756756756,806.4459459459459,5787.0,4820.878378378378,3169.0,659,795,669,820
A1,1,1,1,0,0,0,128,673.328125,478.6875,2416.0,2004.9921875,1534.0,663,473,685,485
A1,1,1,1,0,0,0,279,677.0967741935484,432.2831541218638,4419.0,3579.9211469534052,2842.0,666,424,688,442
A1,1,1,1,0,0,0,178,673.8426966292135,49.38202247191011,5011.0,3750.0730337078653,2757.0,666,42,682,58
A1,1,1,1,0,0,0,203,677.4039408866995,738.6600985221675,3984.0,2941.2758620689656,2073.0,670,730,686,748
A1,1,1,1,0,0,0,76,675.9868421052631,755.1052631578947,4016.0,3407.5263157894738,2540.0,672,750,681,761
A1,1,1,1,0,0,0,142,681.4084507042254,80.75352112676056,4605.0,3371.394366197183,2634.0,674,75,690,88
A1,1,1,1,0,0,0,67,678.5074626865671,106.73134328358209,7984.0,5671.850746268657,3583.0,674,101,683,115
A1,1,1,1,0,0,0,139,692.6043165467626,340.3021582733813,11083.0,6400.107913669065,3237.0,675,332,706,348
A1,1,1,1,0,0,0,166,683.1265060240963,493.45180722891564,2584.0,2086.397590361446,1624.0,675,487,692,500
A2,2,1,2,0,0,0,195,14.78974358974359,392.6820512820513,5406.0,3165.1384615384613,2335.0,2,385,25,399
A2,2,1,2,0,0,0,116,7.801724137931035,531.3362068965517,5904.0,4409.6551724137935,3086.0,3,524,14,541
A2,2,1,2,0,0,0,213,17.023474178403756,348.9906103286385,3817.0,2989.093896713615,1667.0,8,340,26,359
A2,2,1,2,0,0,0,119,14.865546218487395,120.65546218487395,7336.0,4375.302521008403,2697.0,9,113,24,128
A2,2,1,2,0,0,0,175,14.674285714285714,298.58285714285716,4511.0,3463.325714285714,2525.0,9,290,22,308
A2,2,1,2,0,0,0,199,16.36180904522613,805.3015075376884,7355.0,5464.015075376885,4597.0,9,797,25,815
A2,2,1,2,0,0,0,146,23.095890410958905,192.82191780821918,4656.0,3798.1643835616437,2767.0,16,186,31,200
